date,weight_market,weight_commodities
2015-07-08,0.50527215,0.49472785
2015-07-09,0.50679606,0.49320397
2015-07-10,0.5067954,0.4932046
2015-07-13,0.5055724,0.49442753
2015-07-14,0.5049495,0.49505043
2015-07-15,0.5049878,0.49501222
2015-07-16,0.5054507,0.49454927
2015-07-17,0.50574046,0.49425948
2015-07-20,0.506067,0.49393296
2015-07-21,0.506291,0.493709
2015-07-22,0.5066848,0.49331522
2015-07-23,0.50674766,0.49325228
2015-07-24,0.50696117,0.49303886
2015-07-27,0.5075367,0.49246332
2015-07-28,0.50781345,0.49218652
2015-07-29,0.5071787,0.49282125
2015-07-30,0.506531,0.49346906
2015-07-31,0.5062734,0.49372658
2015-08-03,0.5061563,0.4938437
2015-08-04,0.5061669,0.49383315
2015-08-05,0.5063025,0.49369746
2015-08-06,0.50604826,0.49395177
2015-08-07,0.5064901,0.49350986
2015-08-10,0.5065814,0.4934186
2015-08-11,0.5061819,0.49381816
2015-08-12,0.5067158,0.49328417
2015-08-13,0.50694424,0.4930557
2015-08-14,0.506579,0.493421
2015-08-17,0.50636685,0.49363315
2015-08-18,0.50626576,0.49373427
2015-08-19,0.5061983,0.49380168
2015-08-20,0.50695884,0.49304122
2015-08-21,0.50900114,0.49099892
2015-08-24,0.51176697,0.48823306
2015-08-25,0.5140528,0.48594713
2015-08-26,0.5140707,0.48592925
2015-08-27,0.5117755,0.4882245
2015-08-28,0.5109218,0.48907822
2015-08-31,0.5116719,0.48832807
2015-09-01,0.51278335,0.48721668
2015-09-02,0.5152542,0.4847458
2015-09-03,0.5136848,0.4863152
2015-09-04,0.51424664,0.4857534
2015-09-08,0.515918,0.48408204
2015-09-09,0.5141573,0.48584273
2015-09-10,0.5155061,0.4844939
2015-09-11,0.5156696,0.48433042
2015-09-14,0.51553065,0.48446938
2015-09-15,0.51598674,0.48401326
2015-09-16,0.5152047,0.48479524
2015-09-17,0.51529855,0.48470145
2015-09-18,0.5156062,0.48439375
2015-09-21,0.5166975,0.48330244
2015-09-22,0.51573545,0.48426458
2015-09-23,0.51581097,0.48418906
2015-09-24,0.5142138,0.48578626
2015-09-25,0.51322967,0.48677024
2015-09-28,0.511829,0.48817104
2015-09-29,0.51379186,0.48620808
2015-09-30,0.5132781,0.48672187
2015-10-01,0.5114005,0.48859945
2015-10-02,0.5105583,0.48944163
2015-10-05,0.50989306,0.49010697
2015-10-06,0.5088651,0.49113485
2015-10-07,0.5088749,0.49112508
2015-10-08,0.50831443,0.49168563
2015-10-09,0.5075226,0.49247742
2015-10-12,0.5074126,0.49258742
2015-10-13,0.50725394,0.49274608
2015-10-14,0.50754285,0.49245712
2015-10-15,0.5078085,0.4921914
2015-10-16,0.5070987,0.49290136
2015-10-19,0.5071652,0.49283484
2015-10-20,0.50691444,0.49308553
2015-10-21,0.5067948,0.4932052
2015-10-22,0.50674754,0.49325243
2015-10-23,0.5062387,0.49376127
2015-10-26,0.50587696,0.49412304
2015-10-27,0.50578827,0.4942117
2015-10-28,0.50497633,0.49502367
2015-10-29,0.5045828,0.49541712
2015-10-30,0.50480443,0.4951955
2015-11-02,0.50481707,0.4951829
2015-11-03,0.5043937,0.49560627
2015-11-04,0.5044102,0.4955898
2015-11-05,0.50491726,0.4950827
2015-11-06,0.504981,0.495019
2015-11-09,0.50518346,0.49481657
2015-11-10,0.5056264,0.49437362
2015-11-11,0.50538784,0.49461216
2015-11-12,0.5057318,0.49426812
2015-11-13,0.50711316,0.49288684
2015-11-16,0.5083929,0.4916072
2015-11-17,0.5073869,0.49261305
2015-11-18,0.507742,0.492258
2015-11-19,0.5069627,0.49303728
2015-11-20,0.5067478,0.49325216
2015-11-23,0.5061208,0.49387923
2015-11-24,0.50631744,0.49368247
2015-11-25,0.50637674,0.49362323
2015-11-27,0.5063528,0.49364725
2015-11-30,0.5063772,0.49362275
2015-12-01,0.5068948,0.4931051
2015-12-02,0.50625783,0.49374223
2015-12-03,0.5070311,0.49296895
2015-12-04,0.5084978,0.49150223
2015-12-07,0.50721586,0.49278408
2015-12-08,0.5074735,0.49252653
2015-12-09,0.50818413,0.4918159
2015-12-10,0.50901645,0.49098364
2015-12-11,0.50837755,0.4916224
2015-12-14,0.51081264,0.48918733
2015-12-15,0.50998586,0.49001408
2015-12-16,0.50868374,0.49131626
2015-12-17,0.50727576,0.49272427
2015-12-18,0.5080613,0.49193868
2015-12-21,0.51020813,0.48979187
2015-12-22,0.50942767,0.49057233
2015-12-23,0.5086336,0.49136645
2015-12-24,0.5082967,0.49170333
2015-12-28,0.5088628,0.49113727
2015-12-29,0.5089555,0.4910445
2015-12-30,0.50855,0.49145
2015-12-31,0.50908494,0.49091512
2016-01-04,0.5102227,0.48977733
2016-01-05,0.5112512,0.48874882
2016-01-06,0.5102253,0.48977467
2016-01-07,0.5111519,0.48884812
2016-01-08,0.51279706,0.48720288
2016-01-11,0.5127057,0.48729432
2016-01-12,0.5111707,0.4888294
2016-01-13,0.51037973,0.4896203
2016-01-14,0.5126454,0.48735452
2016-01-15,0.51027745,0.4897226
2016-01-19,0.5129181,0.48708183
2016-01-20,0.51266354,0.48733646
2016-01-21,0.5133512,0.48664886
2016-01-22,0.512019,0.48798102
2016-01-25,0.51049143,0.48950854
2016-01-26,0.51190007,0.4880999
2016-01-27,0.51137793,0.48862207
2016-01-28,0.5125435,0.4874565
2016-01-29,0.5118269,0.4881731
2016-02-01,0.5108261,0.4891739
2016-02-02,0.5110275,0.4889725
2016-02-03,0.5126379,0.48736206
2016-02-04,0.5125301,0.48746988
2016-02-05,0.5122814,0.48771864
2016-02-08,0.5134404,0.48655966
2016-02-09,0.51347667,0.48652333
2016-02-10,0.51207596,0.487924
2016-02-11,0.5116813,0.48831874
2016-02-12,0.5130413,0.48695865
2016-02-16,0.5103346,0.48966542
2016-02-17,0.5091663,0.4908337
2016-02-18,0.5084803,0.49151966
2016-02-19,0.50856787,0.4914322
2016-02-22,0.5086229,0.49137717
2016-02-23,0.5085338,0.49146622
2016-02-24,0.5091214,0.49087858
2016-02-25,0.50826734,0.4917327
2016-02-26,0.50792795,0.49207205
2016-02-29,0.50798017,0.4920198
2016-03-01,0.5082135,0.49178654
2016-03-02,0.5078014,0.49219862
2016-03-03,0.50787467,0.49212527
2016-03-04,0.5073019,0.49269807
2016-03-07,0.50692654,0.49307343
2016-03-08,0.50678873,0.49321133
2016-03-09,0.5067989,0.49320108
2016-03-10,0.5061377,0.4938623
2016-03-11,0.50556463,0.4944354
2016-03-14,0.50569206,0.49430794
2016-03-15,0.5056222,0.4943778
2016-03-16,0.5054912,0.49450886
2016-03-17,0.50523883,0.4947612
2016-03-18,0.50562465,0.4943754
2016-03-21,0.5057173,0.49428272
2016-03-22,0.50573593,0.49426398
2016-03-23,0.5055576,0.49444237
2016-03-24,0.5061817,0.49381834
2016-03-28,0.5060285,0.49397153
2016-03-29,0.5059061,0.4940939
2016-03-30,0.5057827,0.49421725
2016-03-31,0.50610024,0.49389976
2016-04-01,0.50641686,0.4935831
2016-04-04,0.5068251,0.49317488
2016-04-05,0.5067304,0.49326965
2016-04-06,0.50663185,0.49336815
2016-04-07,0.5064105,0.49358952
2016-04-08,0.5063341,0.49366584
2016-04-11,0.50608116,0.49391887
2016-04-12,0.50633556,0.49366444
2016-04-13,0.5060764,0.4939236
2016-04-14,0.5061338,0.49386624
2016-04-15,0.50608367,0.49391633
2016-04-18,0.5056128,0.49438715
2016-04-19,0.5055159,0.4944842
2016-04-20,0.50548464,0.49451533
2016-04-21,0.5054942,0.4945058
2016-04-22,0.50555843,0.4944416
2016-04-25,0.50532836,0.4946717
2016-04-26,0.50507885,0.49492118
2016-04-27,0.5048739,0.49512607
2016-04-28,0.50473344,0.49526662
2016-04-29,0.50507903,0.49492097
2016-05-02,0.50507724,0.4949227
2016-05-03,0.5049011,0.49509892
2016-05-04,0.50510395,0.49489605
2016-05-05,0.5050424,0.49495772
2016-05-06,0.5050934,0.49490663
2016-05-09,0.505181,0.494819
2016-05-10,0.50559485,0.4944052
2016-05-11,0.5055489,0.4944511
2016-05-12,0.50586593,0.494134
2016-05-13,0.5058606,0.4941394
2016-05-16,0.5065001,0.4934999
2016-05-17,0.505712,0.49428803
2016-05-18,0.50608015,0.4939199
2016-05-19,0.50593346,0.4940665
2016-05-20,0.5060757,0.49392435
2016-05-23,0.50602823,0.49397182
2016-05-24,0.50603956,0.49396038
2016-05-25,0.50589895,0.49410102
2016-05-26,0.50591934,0.4940807
2016-05-27,0.50629646,0.49370357
2016-05-31,0.506274,0.49372596
2016-06-01,0.50605536,0.4939447
2016-06-02,0.50572705,0.494273
2016-06-03,0.5054146,0.49458542
2016-06-06,0.5053384,0.49466166
2016-06-07,0.5049909,0.49500918
2016-06-08,0.5049661,0.49503386
2016-06-09,0.50475925,0.49524075
2016-06-10,0.50482446,0.4951756
2016-06-13,0.5052632,0.4947368
2016-06-14,0.5067331,0.49326688
2016-06-15,0.50680834,0.49319163
2016-06-16,0.50679106,0.49320894
2016-06-17,0.5062755,0.49372458
2016-06-20,0.50584865,0.49415135
2016-06-21,0.5048083,0.49519163
2016-06-22,0.5050273,0.4949728
2016-06-23,0.5053942,0.49460578
2016-06-24,0.50496215,0.49503788
2016-06-27,0.50790066,0.4920993
2016-06-28,0.5084339,0.49156615
2016-06-29,0.5065964,0.49340367
2016-06-30,0.50636876,0.4936312
2016-07-01,0.5064275,0.4935725
2016-07-05,0.507001,0.49299905
2016-07-06,0.5075037,0.49249634
