epoch,train_loss,val_loss,lr,train_mean_return,train_cvar,train_turnover,train_volatility,train_vol_excess,train_weight_path,train_diversify,train_excess_vs_ew,val_mean_return,val_cvar,val_turnover,val_volatility,val_vol_excess,val_weight_path,val_diversify,val_excess_vs_ew
1,0.05823622177558718,-0.004410239867866039,0.0003,0.001898162234283518,0.002067730329144979,0.016072029247879982,0.00039497992111137137,0.060970716178417206,0.0004313414101488888,0.0,0.00012328606226219563,0.0029657650738954544,0.0030509154312312603,0.0,0.00016196643991861492,0.0,0.0,0.0,0.00015532148245256394
2,0.04866202617995441,-0.00439067417755723,2.9999999999999997e-05,0.0018673614358704071,0.0020238944634911604,0.016462973318994045,0.0003627265468821861,0.05135992914438248,0.00043572815775405616,0.0,8.571484613639768e-05,0.0029524059500545263,0.0030373658519238234,0.0,0.00016082925139926374,0.0,0.0,0.0,0.0001419623731635511
3,0.0496177299937699,-0.004372109193354845,2.9999999999999997e-05,0.0018067926284857094,0.0019590295560192317,0.015890951734036207,0.0003667210003186483,0.05222063511610031,0.0004215676599415019,0.0,7.327218145292136e-05,0.0029397313483059406,0.003024511272087693,0.0,0.00015975555288605392,0.0,0.0,0.0,0.0001292879314860329
4,0.047891006421195925,-0.004352811723947525,2.9999999999999997e-05,0.0021149566455278546,0.00226723711239174,0.01600144524127245,0.0003687571515911259,0.050955161452293396,0.00041050842264667153,0.0,6.64832373331592e-05,0.0029265580233186483,0.003011152148246765,0.0,0.00015864546003285795,0.0,0.0,0.0,0.00011611428635660559
5,0.04700102866627276,-0.004333049058914185,2.9999999999999997e-05,0.0016839332529343665,0.0018475242832209915,0.014356781728565693,0.0003588878025766462,0.04942924529314041,0.0003424117458052933,0.0,4.4764417452825e-05,0.0029130696784704924,0.0029974740464240313,0.0,0.00015751514001749456,0.0,0.0,0.0,0.00010262585419695824
6,0.049935160466702655,-0.004314223770052195,2.9999999999999997e-05,0.001878381153801456,0.0020400389475980774,0.014909798745065928,0.0003694386105053127,0.05264880508184433,0.0003631517320172861,0.0,6.02773161517689e-05,0.002900222083553672,0.002984447404742241,0.0,0.00015644484665244818,0.0,0.0,0.0,8.977844117907807e-05
7,0.038348670641426,-0.004294946789741516,2.9999999999999997e-05,0.0015871613650233485,0.0017460289745940827,0.015758133959025145,0.0003387815013411455,0.04063941538333893,0.0003972125705331564,0.0,4.082630948687438e-05,0.0028870687820017338,0.0029711108654737473,0.0,0.00015535492275375873,0.0,0.0,0.0,7.662521238671616e-05
8,0.03315429948270321,-0.004276053048670292,2.9999999999999997e-05,0.0017224899493157864,0.0018957755237352103,0.015042316634207964,0.00032703410397516564,0.03566112369298935,0.00037669690209440887,0.0,3.5047116568875936e-06,0.0028741785790771246,0.002958041150122881,0.0,0.00015429254563059658,0.0,0.0,0.0,6.373487849486992e-05
9,0.0471145773481112,-0.004258731845766306,2.9999999999999997e-05,0.0018848488689400256,0.0020566548337228596,0.017571790143847466,0.0003645708493422717,0.04984541982412338,0.0004836480366066098,0.0,4.884103827862418e-05,0.0028623624239116907,0.0029460624791681767,0.0,0.00015332405746448785,0.0,0.0,0.0,5.191889067646116e-05
10,0.03256693834555335,-0.004242859315127134,2.9999999999999997e-05,0.0018164358916692436,0.001967860240256414,0.016010455787181854,0.00032880822618608363,0.03520285338163376,0.0004577967192744836,0.0,6.596521188839688e-06,0.002851536264643073,0.002935087075456977,0.0,0.0001524411782156676,0.0,0.0,0.0,4.109278233954683e-05
11,0.04118379583815113,-0.004227323457598686,2.9999999999999997e-05,0.001744730194332078,0.00190895568812266,0.016303885728120804,0.00033599333619349636,0.043714962899684906,0.00044008088298141956,0.0,1.88542992418661e-05,0.0028409413062036037,0.002924345899373293,0.0,0.00015158190217334777,0.0,0.0,0.0,3.0497880288749002e-05
12,0.04222659399965778,-0.004211755469441414,2.9999999999999997e-05,0.0017994369845837355,0.0019671037152875215,0.01623522862792015,0.0003509099333314225,0.04483408480882645,0.0004228046163916588,0.0,2.3784400013937557e-05,0.00283032632432878,0.0029135828372091055,0.0,0.0001507245615357533,0.0,0.0,0.0,1.9882711058016866e-05
13,0.030382689903490245,-0.004194092471152544,2.9999999999999997e-05,0.0017444777477066964,0.0018793251656461507,0.016355466097593307,0.00032341456244466826,0.032905079424381256,0.00043417789856903255,0.0,4.257089855741469e-06,0.0028182831592857838,0.002901374129578471,0.0,0.00014975563681218773,0.0,0.0,0.0,7.839553290978074e-06
14,0.030959484312916175,-0.0041761030443012714,2.9999999999999997e-05,0.0018315229972358793,0.0019832248653983697,0.015372863039374352,0.00031877338187769055,0.03362319618463516,0.0003752489428734407,0.0,4.648839421861339e-06,0.002806022996082902,0.002888933988288045,0.0,0.00014877456123940647,0.0,0.0,0.0,-4.420695404405706e-06
15,0.03411158570088446,-0.004159023519605398,2.9999999999999997e-05,0.001907554076751694,0.002040698251221329,0.015592130366712809,0.00032831021962920204,0.03687529265880585,0.00041625319863669574,0.0,-2.2248595541896066e-05,0.0027943856548517942,0.0028771250508725643,0.0,0.00014784962695557624,0.0,0.0,0.0,-1.6058025721576996e-05
16,0.0342933154606726,-0.004142358899116516,2.9999999999999997e-05,0.0016426759248133749,0.0017799900087993592,0.015772372484207153,0.0003232779854442924,0.03666430711746216,0.0003939257003366947,0.0,-1.3895991742174374e-05,0.0027830321341753006,0.0028656115755438805,0.0,0.00014695829304400831,0.0,0.0,0.0,-2.7411662813392468e-05
17,0.028350028180284426,-0.004124389961361885,2.9999999999999997e-05,0.0017520781584607903,0.0018699408828979358,0.016044292133301497,0.00031234942071023397,0.03088086098432541,0.0004059986677020788,0.0,-2.5136111389656435e-05,0.00277078989893198,0.0028532070573419333,0.0,0.00014600748545490205,0.0,0.0,0.0,-3.965360519941896e-05
18,0.0412265240738634,-0.004107845481485128,2.9999999999999997e-05,0.0020193557502352633,0.0021520668160519563,0.015399668831378222,0.00034836157283280045,0.04414769262075424,0.00038383761420845985,0.0,-1.6627179093120503e-05,0.002759520197287202,0.002841783221811056,0.0,0.00014513246424030513,0.0,0.0,0.0,-5.0923430535476655e-05
19,0.02634168761142064,-0.004089078865945339,2.9999999999999997e-05,0.0015255623538905638,0.0016718586848583072,0.016230889596045017,0.0003028777791769244,0.028551697731018066,0.0004226686723995954,0.0,-5.105014815853792e-05,0.0027467382606118917,0.002828826429322362,0.0,0.00014414584438782185,0.0,0.0,0.0,-6.370528717525303e-05
20,0.03753838286502287,-0.0040711332112550735,2.9999999999999997e-05,0.0016704892186680809,0.0018116922728950158,0.015573478769510984,0.00032891502996790223,0.03995022177696228,0.0003889607760356739,0.0,-3.683525801534415e-05,0.0027345167472958565,0.002816439839079976,0.0,0.00014320657646749169,0.0,0.0,0.0,-7.592671317979693e-05
21,0.03523482450964366,-0.004053461365401745,2.9999999999999997e-05,0.0015726354031357914,0.0017252746620215476,0.016670236364006996,0.00032715357519919053,0.037506476044654846,0.00043430656660348177,0.0,-5.903617056901567e-05,0.0027224861551076174,0.0028042271733283997,0.0,0.00014227660722099245,0.0,0.0,0.0,-8.795752364676446e-05
22,0.027013057726435363,-0.00403657928109169,2.9999999999999997e-05,0.0017472657054895535,0.0018943361355923116,0.015025380998849869,0.00029912185345892794,0.029557891190052032,0.0003807439934462309,0.0,-5.451562174130231e-05,0.0027109996881335974,0.0027925558388233185,0.0,0.00014139690028969198,0.0,0.0,0.0,-9.944395424099639e-05
23,0.02902916632592678,-0.004019550513476133,2.9999999999999997e-05,0.0018402540154056624,0.0019790736041613854,0.015869748778641224,0.00031804211175767705,0.03169989585876465,0.00040482895565219223,0.0,-7.83446396326326e-05,0.002699408447369933,0.0027808016166090965,0.0,0.0001405172370141372,0.0,0.0,0.0,-0.00011103490396635607
24,0.026793135795742273,-0.004001675173640251,2.9999999999999997e-05,0.001831453264458105,0.001987239571462851,0.016016727313399315,0.00031110571944736876,0.02946261316537857,0.00042043946450576186,0.0,-8.594993414590135e-05,0.0026872402522712946,0.0027684702072292566,0.0,0.00013960104843135923,0.0,0.0,0.0,-0.00012320347013883293
25,0.02498517482308671,-0.003984198439866304,2.9999999999999997e-05,0.0016365480259992182,0.0017901361861731857,0.01639153342694044,0.00029719438680331223,0.027368150651454926,0.00042514383676461875,0.0,-7.143985385482665e-05,0.0026753442361950874,0.0027564186602830887,0.0,0.00013871009286958724,0.0,0.0,0.0,-0.00013509955897461623
26,0.019012981501873583,-0.00396680599078536,2.9999999999999997e-05,0.001556295232148841,0.0017101604316849262,0.0166590865701437,0.00028668989034486003,0.021280966699123383,0.0004476706526475027,0.0,-0.00010442328584758798,0.002663505030795932,0.002744428813457489,0.0,0.0001378272718284279,0.0,0.0,0.0,-0.0001469388953410089
27,0.018666947275050916,-0.003951451741158962,2.9999999999999997e-05,0.0015894383250270039,0.0017305403162026778,0.017331653274595737,0.00028550914430525154,0.020978853106498718,0.0004825821961276233,0.0,-0.00010467017841619963,0.002653055125847459,0.0027338461950421333,0.0,0.0001370530080748722,0.0,0.0,0.0,-0.00015738852380309254
28,0.02529344796494115,-0.0039376444183290005,2.9999999999999997e-05,0.0017209537763847038,0.0018729710718616843,0.01803060621023178,0.00029661394364666194,0.02780252695083618,0.0005255970609141514,0.0,-9.510204699836322e-05,0.0026436022017151117,0.002724439837038517,0.0,0.00013635582581628114,0.0,0.0,0.0,-0.00016684156435076147
29,0.020540662968414836,-0.003923206590116024,2.9999999999999997e-05,0.0016255980990536045,0.0017653278118814342,0.017139636911451817,0.0002798612076730933,0.022908948361873627,0.0004707530315499753,0.0,-0.00012374525817904214,0.002633650554344058,0.0027147363871335983,0.0,0.00013562491221819073,0.0,0.0,0.0,-0.00017679325537756085
30,0.018324695323826745,-0.003908972255885601,2.9999999999999997e-05,0.0015795093786437064,0.0017273272387683392,0.017066202126443386,0.0002872217446565628,0.02062421292066574,0.0004489212005864829,0.0,-8.551513383281417e-05,0.002623839071020484,0.0027051717042922974,0.0,0.0001349053782178089,0.0,0.0,0.0,-0.00018660453497432172
31,0.028125416218244936,-0.00389479030855,2.9999999999999997e-05,0.0017089436878450215,0.0018413082871120423,0.018486805260181427,0.00029866165641578846,0.030605629086494446,0.0005534587544389069,0.0,-0.00013035061601840425,0.0026140641421079636,0.0026956419460475445,0.0,0.00013419004972092807,0.0,0.0,0.0,-0.0001963794493349269
32,0.017254690639674664,-0.0038780956529080868,2.9999999999999997e-05,0.001700006570899859,0.0018514713156037033,0.016858565621078014,0.0002897283629863523,0.01973552256822586,0.0004603389388648793,0.0,-0.0001258715424228285,0.002602559747174382,0.0026844239328056574,0.0,0.00013335223775357008,0.0,0.0,0.0,-0.0002078839170280844
33,0.020378652319777757,-0.0038606866728514433,2.9999999999999997e-05,0.0015572149568470195,0.0016855705180205405,0.016802337020635605,0.0002801410337269772,0.022638536989688873,0.00044615037040784955,0.0,-0.00010423209664622846,0.002590564778074622,0.0026727269869297743,0.0,0.0001324829354416579,0.0,0.0,0.0,-0.00021987879881635308
34,0.025770138279767707,-0.0038473145104944706,2.9999999999999997e-05,0.0016899216134333983,0.001822364705731161,0.017280319705605507,0.00030233260622480884,0.028220027685165405,0.0004828912497032434,0.0,-0.00015988395898602903,0.002581352600827813,0.0026637420523911715,0.0,0.00013181868416722864,0.0,0.0,0.0,-0.00022909138351678848
35,0.025623238427215256,-0.0038332687690854073,2.9999999999999997e-05,0.0018394732032902539,0.001968041207874194,0.017213615588843822,0.00029289871963555925,0.02830023318529129,0.0004898662737105042,0.0,-0.000138490413519321,0.002571677789092064,0.0026543065905570984,0.0,0.00013112449960317463,0.0,0.0,0.0,-0.0002387659769738093
36,0.01342182551161386,-0.0038180367555469275,2.9999999999999997e-05,0.0016028947138693184,0.0017472306790295988,0.017791152000427246,0.00027953993412666023,0.015758514404296875,0.0005098046676721424,0.0,-0.00015273466760845622,0.0025611871387809515,0.0026440743822604418,0.0,0.00013037559983786196,0.0,0.0,0.0,-0.0002492564090061933
37,0.01529659642255865,-0.003803005674853921,2.9999999999999997e-05,0.0015555568679701537,0.0017058458470273763,0.016492280177772045,0.0002756176472757943,0.0175672248005867,0.0004339485021773726,0.0,-0.00014020804155734368,0.0025508368853479624,0.0026339779142290354,0.0,0.00012964056804776192,0.0,0.0,0.0,-0.0002596068079583347
38,0.011629673492279835,-0.003789226058870554,2.9999999999999997e-05,0.0014078478852752596,0.001553632155264495,0.017933541908860207,0.00027071261501987465,0.013678930699825287,0.0005043877754360437,0.0,-0.00013911187033954775,0.002541349735110998,0.0026247224304825068,0.0,0.00012896975385956466,0.0,0.0,0.0,-0.0002690939581952989
39,0.01362114932271652,-0.0037755731027573347,2.9999999999999997e-05,0.0014976126622059382,0.0016429658862762153,0.018842426128685474,0.0002671553011168726,0.01580660790205002,0.0005891098408028483,0.0,-0.00016294550368911587,0.0025319524575024843,0.0026155521627515554,0.0,0.0001283107849303633,0.0,0.0,0.0,-0.00027849103207699955
40,0.017819426939240657,-0.003763817949220538,2.9999999999999997e-05,0.0015069117944221944,0.0016597060021013021,0.017767290584743023,0.0002593881399661768,0.020026445388793945,0.0005114656523801386,0.0,-0.00017327933346678037,0.0025238627567887306,0.002607655478641391,0.0,0.00012774542847182602,0.0,0.0,0.0,-0.00028658067458309233
41,0.01872715199715458,-0.0037529917899519205,2.9999999999999997e-05,0.0016869437822606415,0.0018280805234098807,0.018732833676040173,0.0002682867016119417,0.021193936467170715,0.0005565778992604464,0.0,-0.00013864646416550386,0.0025164138060063124,0.002600381849333644,0.0,0.0001272256049560383,0.0,0.0,0.0,-0.0002940297417808324
42,0.01770826627034694,-0.0037418585270643234,2.9999999999999997e-05,0.0016725989116821438,0.001817573793232441,0.01825091987848282,0.00027677329489961267,0.020151212811470032,0.0005244624917395413,0.0,-0.0001961886682693148,0.0025087539106607437,0.002592901000753045,0.0,0.0001266913313884288,0.0,0.0,0.0,-0.0003016898117493838
43,0.019273670914117247,-0.0037306274753063917,2.9999999999999997e-05,0.001709412143100053,0.0018436872633174062,0.018127422779798508,0.00028488550742622465,0.021762430667877197,0.0005296053132042289,0.0,-0.00018115818784281146,0.002501023467630148,0.0025853614788502455,0.0,0.00012615365267265588,0.0,0.0,0.0,-0.00030941987643018365
44,0.005847264488693327,-0.0037183661479502916,2.9999999999999997e-05,0.001388069475069642,0.0015169834368862212,0.018990883603692055,0.0002612318567116745,0.007863156497478485,0.0005319458432495594,0.0,-0.00016871863590495195,0.0024925859179347754,0.0025771292857825756,0.0,0.00012556881119962782,0.0,0.0,0.0,-0.00031785800820216537
45,0.012574457621667534,-0.003705135779455304,2.9999999999999997e-05,0.0015343854029197246,0.0016706892929505557,0.018568594940006733,0.00026027547937701456,0.014813996851444244,0.000534026708919555,0.0,-0.00017346865206491202,0.0024835383519530296,0.002568140160292387,0.0,0.00012494540715124458,0.0,0.0,0.0,-0.00032690545776858926
46,0.017489968799054623,-0.00369180622510612,2.9999999999999997e-05,0.0014808941341470927,0.0016155855846591294,0.017403279431164265,0.0002628861439006869,0.01964716613292694,0.00046328023017849773,0.0,-0.00017120033453466021,0.0024744821712374687,0.0025589719880372286,0.0,0.0001243237784365192,0.0,0.0,0.0,-0.0003359613474458456
47,0.016649136261548847,-0.0036792848259210587,2.9999999999999997e-05,0.001691261975793168,0.001828584136092104,0.018033983185887337,0.0002651434260769747,0.019122064113616943,0.000538587337359786,0.0,-0.00020726627008116338,0.0024659759365022182,0.0025503605138510466,0.0,0.0001237428077729419,0.0,0.0,0.0,-0.0003444678441155702
48,0.013895350333768874,-0.0036648637615144253,2.9999999999999997e-05,0.0014887792931403965,0.0016120137297548354,0.019452909007668495,0.0002578105850261636,0.016061171889305115,0.0005923250282648951,0.0,-0.0001831915978982579,0.0024561805184930563,0.0025404442567378283,0.0,0.00012307801807764918,0.0,0.0,0.0,-0.0003542630875017494
49,0.01590027924248716,-0.003650674130767584,2.9999999999999997e-05,0.0016766441549407318,0.0017994871886912733,0.018402165733277798,0.0002663431005203165,0.01834344118833542,0.0005452410550788045,0.0,-0.000247607626079116,0.0024465438909828663,0.002530688187107444,0.0,0.00012242795492056757,0.0,0.0,0.0,-0.0003639000642579049
50,0.01660127665672917,-0.0036353059113025665,2.9999999999999997e-05,0.001536161158583127,0.0016614673077128828,0.01874912530183792,0.00025469773390796036,0.018840767443180084,0.00055454031098634,0.0,-0.00019848847841785755,0.0024361072573810816,0.0025201248936355114,0.0,0.00012172780407126993,0.0,0.0,0.0,-0.0003743363486137241
51,0.00675586104625836,-0.0036209162790328264,2.9999999999999997e-05,0.0012464987230487168,0.0013853412528987974,0.0189952552318573,0.00024537275385227986,0.008572287857532501,0.0005623443576041609,0.0,-0.00020684867558884434,0.0024263367522507906,0.0025102354120463133,0.0,0.00012107599468436092,0.0,0.0,0.0,-0.0003841068537440151
52,0.014845968456938863,-0.003608287777751684,2.9999999999999997e-05,0.001630418722925242,0.0017608349517104216,0.019031982868909836,0.0002537530308472924,0.017229869961738586,0.0005880323587916791,0.0,-0.0001890151688712649,0.002417762530967593,0.002501556882634759,0.0,0.00012050681107211858,0.0,0.0,0.0,-0.000392681424273178
53,0.008867641401593573,-0.0035974751226603985,2.9999999999999997e-05,0.0016274493464152329,0.0017542325949762017,0.02027417439967394,0.00024648705948493443,0.01124890148639679,0.0006221699295565486,0.0,-0.00023497098663938232,0.0024104220792651176,0.0024941277224570513,0.0,0.0001200212791445665,0.0,0.0,0.0,-0.0004000214394181967
54,0.013912679947679862,-0.003585550934076309,2.9999999999999997e-05,0.0015624470543116331,0.0016854866698849946,0.018986349925398827,0.0002460604810039513,0.01619478315114975,0.0005712419806513935,0.0,-0.00023473709734389558,0.0024023272562772036,0.0024859346449375153,0.0,0.00011948744941037148,0.0,0.0,0.0,-0.0004081163206137717
55,0.022787535737734288,-0.0035733794793486595,2.9999999999999997e-05,0.0016188188164960593,0.0017479927919339389,0.01903489977121353,0.00027306016636430286,0.025143764913082123,0.000563748471904546,0.0,-0.00026492653887544293,0.002394065260887146,0.0024775720667093992,0.0,0.00011894401541212574,0.0,0.0,0.0,-0.0004163781995885074
56,0.01345811724968371,-0.0035601905547082424,2.9999999999999997e-05,0.0015221416688291356,0.001645374475629069,0.01863308623433113,0.00023591628996655345,0.015684932470321655,0.0005552190414164215,0.0,-0.00023020014850771986,0.0023851136211305857,0.0024685123935341835,0.0,0.00011835838085971773,0.0,0.0,0.0,-0.0004253301303833723
57,0.00424686711630784,-0.0035460414364933968,2.9999999999999997e-05,0.0014962631539674476,0.001628019497729838,0.018470688723027706,0.00024716390544199385,0.006433501839637756,0.0005618727300316095,0.0,-0.00025209527302649803,0.002375510521233082,0.002458794740960002,0.0,0.00011773327423725277,0.0,0.0,0.0,-0.0004349328810349107
58,0.016293669235892594,-0.0035314385313540697,2.9999999999999997e-05,0.001298923307331279,0.0014385021931957453,0.02001942414790392,0.00023731176406727172,0.01819312572479248,0.0006335676007438451,0.0,-0.00021121093323017703,0.0023656010162085295,0.0024487667251378298,0.0,0.00011709196405718103,0.0,0.0,0.0,-0.0004448428808245808
59,0.01094368267513346,-0.003516976721584797,2.9999999999999997e-05,0.0016289011400658637,0.0017606416658964008,0.019473355263471603,0.00024527457208023407,0.013330206274986267,0.0006123931671027094,0.0,-0.00022007301595294848,0.0023557881359010935,0.002438838128000498,0.0,0.00011646083294181153,0.0,0.0,0.0,-0.00045465564471669495
60,0.012846561847254634,-0.003503817832097411,2.9999999999999997e-05,0.001432621938874945,0.0015636253374395892,0.019502955488860607,0.00023795323068043217,0.014941960573196411,0.0005940919509157538,0.0,-0.0002469079822731146,0.002346860244870186,0.0024298059288412333,0.0,0.00011589030327741057,0.0,0.0,0.0,-0.00046358330291695893
61,0.0052404327725525945,-0.0034912321716547012,2.9999999999999997e-05,0.0015585477522108704,0.0017019943334162235,0.019999051466584206,0.0002411134191788733,0.007529355585575104,0.0006541574839502573,0.0,-0.00024383696654695086,0.0023383216466754675,0.002421168377622962,0.0,0.00011534726218087599,0.0,0.0,0.0,-0.0004721221048384905
62,0.007353375956881791,-0.0034792835358530283,2.9999999999999997e-05,0.0011819164792541414,0.0013250325282569975,0.020495868287980556,0.00023191882064566016,0.009081780910491943,0.0006823302246630192,0.0,-0.0002582979741418967,0.0023302161134779453,0.0024129690136760473,0.0,0.00011483451089588925,0.0,0.0,0.0,-0.0004802276089321822
63,0.0016318775160470977,-0.0034660270903259516,2.9999999999999997e-05,0.0013816095452057198,0.0015054105897434056,0.0197917353361845,0.00023032023091218434,0.003650970757007599,0.0006144323851913214,0.0,-0.00026319028984289616,0.0023212244268506765,0.002403873484581709,0.0,0.00011426828132243827,0.0,0.0,0.0,-0.0004892191500402987
64,0.010562197130639106,-0.0034533694852143526,2.9999999999999997e-05,0.0017348551918985322,0.0018635355663718656,0.018530824221670628,0.0002434788621030748,0.013107024133205414,0.0005671086255460978,0.0,-0.0003274585942563135,0.0023126406595110893,0.0023951882030814886,0.0,0.00011373074084986001,0.0,0.0,0.0,-0.0004978029755875468
65,-0.0015416715759783983,-0.0034382008016109467,2.9999999999999997e-05,0.001358298170089256,0.0014564061057171784,0.019871573895215988,0.0002324908709852025,0.000428520143032074,0.0006401918362826109,0.0,-0.000280404114164412,0.0023024159017950296,0.0023846644908189774,0.0,0.00011309449473628774,0.0,0.0,0.0,-0.0005080277333036065
