date,num_constituents,total_market_cap,daily_return,cumulative_return,index_value,date_only,spy_close,spy_index
2023-01-13,1,843583929.5482578,0.0,1.0,100.0,2023-01-13,383.0642395019531,
2023-01-17,1,860367237.3420906,0.019895243621841363,1.0198952436218414,101.98952436218414,2023-01-17,382.3625183105469,99.81681370406211
2023-01-18,1,840492274.2368641,-0.02310055781136633,0.9963350945850175,99.63350945850175,2023-01-18,376.3257141113281,98.24088894348732
2023-01-19,2,851196081.2028866,-0.017326662981770918,0.979071932184232,97.9071932184232,2023-01-19,373.586181640625,97.5257262662651
2023-01-20,3,988625663.2383404,-0.007086776429112954,0.9721334682928228,97.21334682928227,2023-01-20,380.5457458496094,99.3425401296612
2023-01-23,3,981611282.2383404,-0.006798900119138091,0.9655240299394285,96.55240299394285,2023-01-23,385.1117858886719,100.53451775853073
2023-01-24,3,954592804.1063709,-0.02344097328228788,0.9428912069502114,94.28912069502114,2023-01-24,384.69842529296875,100.42660880930576
2023-01-25,3,939289417.3777981,-0.015211348029614873,0.9285485606472281,92.85485606472281,2023-01-25,384.8426208496094,100.46425146601214
2023-01-26,4,1236546265.2576017,0.01860746538423909,0.9458264958470566,94.58264958470566,2023-01-26,389.0721435546875,101.56838029583379
2023-01-27,5,2085503782.4679165,-0.0113282000174332,0.9351119841203132,93.51119841203132,2023-01-27,389.9661560058594,101.80176476741335
2023-01-30,5,2049173721.955738,-0.017348987193106624,0.9188887382836893,91.88887382836893,2023-01-30,385.07330322265625,100.52447175004251
2023-01-31,5,2086288905.2278824,0.018835538560985396,0.9361965025468869,93.6196502546887,2023-01-31,390.7351379394531,102.00250966978103
2023-02-01,5,2098618856.8017921,0.005933477090818356,0.9417514030472531,94.17514030472532,2023-02-01,394.8878173828125,103.08657834942561
2023-02-02,5,2111758945.940053,0.0067470321297361515,0.9481054300218369,94.81054300218369,2023-02-02,400.63616943359375,104.58720186318796
2023-02-03,7,22577558264.9521,6.084367786145662e-05,0.9481631162431999,94.81631162432,2023-02-03,396.3777770996094,103.47553653532519
2023-02-06,7,17253768376.47495,-0.22258634695488982,0.7371149518812614,73.71149518812614,2023-02-06,393.9554138183594,102.84317176945734
2023-02-07,7,16596314207.83437,-0.03772122760090928,0.7093100710133151,70.93100710133152,2023-02-07,399.1077575683594,104.1882056355
2023-02-08,7,15294034690.88929,-0.07746311653865992,0.6543647023203656,65.43647023203656,2023-02-08,394.74359130859375,103.04892772601939
2023-02-09,9,20805308579.922134,-0.07158622132758702,0.6075212059110993,60.75212059110993,2023-02-09,391.3215026855469,102.1555818403538
2023-02-10,10,21867814868.884377,-0.015485950605649073,0.5981131625244757,59.81131625244757,2023-02-10,392.2347106933594,102.39397736612771
2023-02-13,10,22528265731.292538,0.030575764837641198,0.6164009299281219,61.64009299281219,2023-02-13,396.83917236328125,103.59598507008579
2023-02-14,11,21983767920.805733,-0.0164041309662353,0.6062894083458717,60.628940834587176,2023-02-14,396.6565246582031,103.54830437159104
2023-02-15,11,22482478057.642994,0.07580124093043247,0.6522468978614665,65.22468978614666,2023-02-15,397.94464111328125,103.88457080480154
2023-02-16,11,21363732870.041607,-0.03796971891415722,0.6274812664870356,62.74812664870356,2023-02-16,392.4653625488281,102.45418968345825
2023-02-17,11,21908656619.48459,0.059487982103616374,0.6648088608381708,66.48088608381708,2023-02-17,391.4848937988281,102.19823555125454
2023-02-21,11,21205798594.244133,0.13270176080496768,0.7530301672701408,75.30301672701408,2023-02-21,383.6313781738281,100.14805314967855
2023-02-22,11,21559948054.057705,0.16680362700609155,0.8786383304158041,87.8638330415804,2023-02-22,383.1026916503906,100.01003804178832
2023-02-23,11,21892020707.341827,0.1274658490001089,0.9906347111662926,99.06347111662926,2023-02-23,385.14056396484375,100.54203035647231
2023-02-24,11,20637645834.735504,0.10787529123754715,1.09749971914338,109.74997191433799,2023-02-24,381.0263671875,99.46800768531592
2023-02-27,11,23946222232.214466,0.15075156982057347,1.262949524681883,126.2949524681883,2023-02-27,382.3240661621094,99.80677566227368
2023-02-28,12,21549998229.75352,0.18903865864486108,1.501695808763911,150.1695808763911,2023-02-28,380.9110107421875,99.43789355995082
2023-03-01,12,22733232776.826096,0.13603031105230104,1.7059719567360028,170.59719567360028,2023-03-01,379.4498596191406,99.05645593869268
2023-03-02,12,23642432057.29912,-0.0311423320533753,1.6528440115855838,165.28440115855838,2023-03-02,382.4009704589844,99.8268517458504
2023-03-03,12,24739254814.562283,0.12795356450231685,1.864331294434268,186.4331294434268,2023-03-03,388.53387451171875,101.4278636441963
2023-03-06,12,23716286643.81221,0.6018911701712584,2.9864558388282063,298.64558388282063,2023-03-06,388.8030700683594,101.49813790341472
2023-03-07,12,23481293026.852196,-0.07935937824380206,2.749452560306228,274.9452560306228,2023-03-07,382.8431091308594,99.94227329301701
2023-03-08,12,22900255120.227398,0.030663774154914496,2.8337611526651094,283.37611526651096,2023-03-08,383.4679870605469,100.10539943877781
2023-03-09,14,25362559529.903088,-0.07060641157238437,2.6336794464222026,263.36794464222027,2023-03-09,376.39300537109375,98.25845551661693
2023-03-10,14,24653828550.098404,-0.14511753246055634,2.2514863838653287,225.14863838653287,2023-03-10,370.9619445800781,96.84066178100828
2023-03-13,14,23559773593.329185,-0.36062063594386046,1.4395539322968713,143.95539322968713,2023-03-13,370.4331970214844,96.70263073971839
2023-03-14,14,24142480873.866623,0.17983216064804983,1.698432026311214,169.84320263112141,2023-03-14,376.5564270019531,98.3011171942175
2023-03-15,15,23289432238.67449,0.09949991906820618,1.8674258754720292,186.74258754720293,2023-03-15,374.20135498046875,97.68631900147929
2023-03-16,16,23114065489.07757,0.2480595880940481,2.3306587689377882,233.06587689377884,2023-03-16,380.7668151855469,99.40025090324448
2023-03-17,16,23071658876.895317,0.1260680155295823,2.624480294814395,262.4480294814395,2023-03-17,376.3146057128906,98.23798906474846
2023-03-20,16,23503021771.278385,0.017273121119821246,2.669813260823308,266.9813260823308,2023-03-20,379.9330749511719,99.1826006638332
2023-03-21,16,24982011683.025253,0.058524815283413474,2.8260635887541996,282.60635887541997,2023-03-21,384.92181396484375,100.48492505207629
2023-03-22,16,24297700247.375713,0.007739205932722219,2.8479350768465364,284.79350768465366,2023-03-22,378.3602294921875,98.77200492118978
2023-03-23,16,24190497635.690544,-0.04451691538073822,2.721153792020723,272.1153792020723,2023-03-23,379.3831787109375,99.0390486995597
2023-03-24,16,24305369718.65455,0.057404304226072254,2.8773597321438107,287.7359732143811,2023-03-24,381.87261962890625,99.68892427165837
2023-03-27,16,23844275414.135033,0.013844349628402234,2.9171949062822953,291.71949062822955,2023-03-27,382.58673095703125,99.87534504772805
2023-03-28,16,23337390938.391182,-0.016237284771134036,2.869827581856088,286.9827581856088,2023-03-28,381.7278747558594,99.651138214355
2023-03-29,16,23346449111.25196,-0.03471284327418423,2.7702077067831867,277.0207706783187,2023-03-29,387.2762451171875,101.099555944118
2023-03-30,16,23924166365.371445,-0.028601862251540995,2.6909746075456167,269.09746075456167,2023-03-30,389.5439147949219,101.69153750853725
2023-03-31,16,23342767018.872936,-0.1439884753118128,2.3035052767023196,230.35052767023197,2023-03-31,395.0343322753906,103.12482647531922
2023-04-03,16,22214206406.750435,0.02274057637465756,2.355888314376595,235.5888314376595,2023-04-03,396.5396728515625,103.51779987793417
2023-04-04,16,21236252299.275352,-0.05985700532843541,2.2148718949897566,221.48718949897565,2023-04-04,394.339599609375,102.94346455364287
2023-04-05,16,20122309453.13991,0.044756597110756205,2.31400202404575,231.40020240457503,2023-04-05,393.30712890625,102.67393516492535
2023-04-06,16,20258413456.715504,-0.02197500707829395,2.2631518131881583,226.31518131881583,2023-04-06,394.8413391113281,103.07444506558141
2023-04-10,16,20409668488.024445,0.006651606047780201,2.2782054074758054,227.82054074758054,2023-04-10,395.2466125488281,103.18024283935088
2023-04-11,16,20506589251.522934,0.10336515303748633,2.5136924580703712,251.36924580703712,2023-04-11,395.3527526855469,103.20795102136671
2023-04-12,16,20197991534.391006,0.19904956343310135,3.0140418444543577,301.40418444543576,2023-04-12,393.7413330078125,102.78728537013559
2023-04-13,16,20952120901.104332,0.14148279516832224,3.4404769093620455,344.04769093620456,2023-04-13,398.9712829589844,104.15257855385111
2023-04-14,16,21581420715.07516,-0.1394707256417686,2.9606310982595714,296.06310982595716,2023-04-14,397.9966735839844,103.89815402801514
2023-04-17,16,21685772949.424015,-0.07298171407261798,2.74455916597189,274.455916597189,2023-04-17,399.42474365234375,104.27095574665537
2023-04-18,16,21403978093.94285,0.18998377198453453,3.265980868757958,326.5980868757958,2023-04-18,399.685302734375,104.33897542982132
2023-04-19,16,21461683906.02379,0.07907397982620613,3.5242349740869,352.42349740868997,2023-04-19,399.6177673339844,104.32134512309301
2023-04-20,16,21129647131.091415,0.054561973397756904,3.716524188990474,371.6524188990474,2023-04-20,397.4370422363281,103.75206068649523
2023-04-21,16,21729462881.47103,0.008787553621275125,3.749183344585994,374.91833445859936,2023-04-21,397.7458801269531,103.83268368879546
2023-04-24,16,20040572388.72494,0.002055488021400824,3.7568897460408257,375.68897460408255,2023-04-24,398.16070556640625,103.94097503961235
2023-04-25,16,19878619901.503544,-0.01020194737478988,3.7185621545588297,371.856215455883,2023-04-25,391.8404235839844,102.29104760429777
2023-04-26,16,18996420665.891247,0.03502809034057591,3.8488162856457633,384.8816285645763,2023-04-26,390.18072509765625,101.8577786339324
2023-04-27,16,19203286039.45365,-0.02153278371077851,3.765940557024431,376.5940557024431,2023-04-27,397.94842529296875,103.88555867558071
2023-04-28,16,19331973795.072292,0.018057642956184936,3.8339445669973946,383.39445669973946,2023-04-28,401.34503173828125,104.77225236688656
2023-05-01,16,19467363427.61553,0.07155577694285865,4.108285449244745,410.8285449244745,2023-05-01,400.9397277832031,104.66644662641727
2023-05-02,16,19093928261.00136,-0.021122991406553212,4.021506171004681,402.15061710046814,2023-05-02,396.4334716796875,103.4900757625187
2023-05-03,16,19364471852.36576,0.014681376264584982,4.080547416251552,408.05474162515515,2023-05-03,393.71240234375,102.77973293869486
2023-05-04,16,19381771829.026093,0.009205455473180465,4.118110713798057,411.8110713798057,2023-05-04,390.9237365722656,102.05174387474305
2023-05-05,16,19644925241.376945,-0.031721065061603146,3.987479855914784,398.74798559147837,2023-05-05,398.16070556640625,103.9409750396124
2023-05-08,16,20018517432.64615,-0.03661333441092412,3.8414849224933527,384.1484922493353,2023-05-08,398.266845703125,103.96868322162823
2023-05-09,16,20117716196.901245,0.0485995221903437,4.028179254227939,402.8179254227939,2023-05-09,396.52032470703125,103.51274899024068
2023-05-10,16,20430025524.38862,0.027649230749371763,4.13955531192792,413.95553119279197,2023-05-10,398.373046875,103.99640733704372
2023-05-11,16,20823509531.28224,-0.14469809007956563,3.540569564513229,354.0569564513229,2023-05-11,397.6782531738281,103.8150294819677
2023-05-12,16,21248925939.10996,0.005343988516331678,3.5594903276072616,355.94903276072614,2023-05-12,397.1572265625,103.67901401573532
2023-05-15,16,21530740062.50309,-0.017040056290721806,3.4988364120585542,349.88364120585544,2023-05-15,398.52740478515625,104.03670290479417
2023-05-16,16,20806063142.23228,0.05762453687935663,3.7004552399200583,370.0455239920058,2023-05-16,395.8641662597656,103.34145697715202
2023-05-17,16,21130455145.291775,0.02154117485513028,3.780167393286759,378.0167393286759,2023-05-17,400.6695556640625,104.59591743280423
2023-05-18,16,20944207413.887653,0.021042407693725163,3.8597112167268257,385.97112167268256,2023-05-18,404.5292663574219,105.60350579406123
2023-05-19,16,20832289587.760445,0.05315194309637712,4.064862367686739,406.48623676867385,2023-05-19,403.9407043457031,105.44986002110055
2023-05-22,16,20945031998.433327,-0.00575164170809802,4.041482735755073,404.1482735755073,2023-05-22,404.1047668457031,105.49268899939759
2023-05-23,16,21343024292.510708,0.005479500453207696,4.063628042237275,406.36280422372744,2023-05-23,399.56951904296875,104.30874977065858
2023-05-24,16,21918946523.59542,0.050329912987596405,4.268150088017034,426.8150088017034,2023-05-24,396.67474365234375,103.55306049139077
2023-05-25,16,21858409153.344566,0.18334187766014312,5.050680739289382,505.06807392893825,2023-05-25,400.10992431640625,104.4498240912843
2023-05-26,16,21260285844.028,-0.06729113952906193,4.710814676945115,471.0814676945115,2023-05-26,405.29156494140625,105.8025059891657
2023-05-30,16,21451661081.447906,0.025691151367693833,4.831840929875666,483.1840929875666,2023-05-30,405.44598388671875,105.84281749031581
2023-05-31,16,21499890837.480446,0.06562892891129243,5.148949474773149,514.8949474773149,2023-05-31,403.19769287109375,105.25589478028989
2023-06-01,16,21861423943.97355,0.033281159255136,5.320312482239723,532.0312482239723,2023-06-01,407.02850341796875,106.25593867680595
2023-06-02,16,22113993305.357956,-0.020603335560822562,5.210696298879705,521.0696298879706,2023-06-02,412.91461181640625,107.79252387361011
2023-06-05,16,22430675107.14538,0.005414745511743297,5.238910893277121,523.8910893277122,2023-06-05,412.12335205078125,107.58596328036502
2023-06-06,16,23032525175.427467,0.011038164107928215,5.296738851463927,529.6738851463928,2023-06-06,413.02069091796875,107.82021612222627
2023-06-07,16,23396004572.23397,-0.006045848547278115,5.264715570573493,526.4715570573493,2023-06-07,411.59259033203125,107.44740643688621
2023-06-08,16,24410108846.755512,0.0762942088523478,5.6663828798630345,566.6382879863035,2023-06-08,414.08221435546875,108.09732980918389
2023-06-09,16,22994857654.96547,-0.014925836658964206,5.5818073745510475,558.1807374551047,2023-06-09,414.82513427734375,108.29127114989502
2023-06-12,16,27737121403.444584,0.027637137536116883,5.736072552661626,573.6072552661626,2023-06-12,418.5883483886719,109.27366880628315
2023-06-13,16,27121003830.188423,0.009803861066821516,5.7923082110371285,579.2308211037129,2023-06-13,421.3480529785156,109.99409747209434
2023-06-14,16,27902912597.651604,-0.0006662818192441261,5.788448901384656,578.8448901384655,2023-06-14,421.849853515625,110.12509391743255
2023-06-15,16,28874653002.905758,0.08003283024893662,6.251714849713817,625.1714849713817,2023-06-15,427.0797424316406,111.49037116774842
2023-06-16,16,28846615407.474472,0.129695150268936,7.06253194658599,706.253194658599,2023-06-16,425.62506103515625,111.11062248685467
2023-06-20,16,27810712163.81268,0.024722669995480822,7.237136593233976,723.7136593233976,2023-06-20,423.4168395996094,110.53416005370822
2023-06-21,16,30226099981.333282,0.06475669615802147,7.705789648656127,770.5789648656128,2023-06-21,421.24737548828125,109.96781532934845
2023-06-22,16,30121954331.32937,-0.028230998003127127,7.4882475164723985,748.8247516472399,2023-06-22,422.76800537109375,110.36478004857923
2023-06-23,16,29811458625.54519,0.0538067980644762,7.891166138448045,789.1166138448045,2023-06-23,419.57177734375,109.53039570837055
2023-06-26,16,26842218293.203033,-0.11056540626655793,7.018676148433632,701.8676148433632,2023-06-26,417.8575439453125,109.08289024540532
2023-06-27,16,27263700112.90065,0.00021429643710982492,7.020180225725469,702.0180225725469,2023-06-27,422.4386901855469,110.27881139069171
2023-06-28,16,26616657324.623875,-0.019963766449535084,6.8800309872654415,688.0030987265442,2023-06-28,422.6517639160156,110.33443488891899
2023-06-29,16,27089795294.59453,-0.03224295317557867,6.658198470296512,665.8198470296511,2023-06-29,424.3175964355469,110.7693051659506
2023-06-30,16,27145796780.016895,0.02626864611624041,6.833100329684425,683.3100329684424,2023-06-30,429.3247985839844,112.0764494075921
2023-07-03,16,26962306448.00723,-0.0787079775403733,6.295280822404505,629.5280822404505,2023-07-03,429.8187255859375,112.2053904443736
2023-07-05,16,27319207911.60065,-0.0005996939358940863,6.291505580670559,629.1505580670558,2023-07-05,429.1795654296875,112.03853588309141
2023-07-06,16,26641214523.770985,0.015276786194974445,6.387619566270952,638.7619566270952,2023-07-06,425.8187561035156,111.16118713068855
2023-07-07,16,26240633022.540462,0.12955594584897828,7.215173660902626,721.5173660902626,2023-07-07,424.7437438964844,110.88055216240518
2023-07-10,16,25914800331.97412,0.08627823355017789,7.837686099123075,783.7686099123075,2023-07-10,425.8187561035156,111.16118713068855
2023-07-11,16,24243947763.887554,0.0021329629656182273,7.8544035933086445,785.4403593308645,2023-07-11,428.5306396484375,111.86913197786292
2023-07-12,16,24441308051.517097,-0.0404883262174609,7.536391938379167,753.6391938379168,2023-07-12,431.9785461425781,112.7692176915864
2023-07-13,15,23673662242.043133,0.10182102686052398,8.303755104368308,830.3755104368308,2023-07-13,435.4071350097656,113.66426048431623
2023-07-14,15,23694369505.193356,-0.0755561774948715,7.676355109828711,767.6355109828711,2023-07-14,435.1358947753906,113.59345245620909
2023-07-17,15,23451457336.816566,0.03256397557773889,7.926327750151224,792.6327750151224,2023-07-17,436.6468200683594,113.98788376489331
2023-07-18,15,22845028484.44986,0.024985097901665615,8.124367824989442,812.4367824989441,2023-07-18,439.891357421875,114.83487939093611
2023-07-19,14,22560991142.03026,-0.026623522911556053,7.908068532058927,790.8068532058927,2023-07-19,440.8695983886719,115.09025195405209
2023-07-20,13,22428924716.31284,0.14168575676388262,9.028529206564341,902.8529206564341,2023-07-20,437.9446105957031,114.32667564195059
2023-07-21,13,21807404922.796547,-0.0789369918185056,8.315844270452633,831.5844270452633,2023-07-21,437.9446105957031,114.32667564195059
2023-07-24,13,22108317078.16031,0.028464897616883332,8.552553926209013,855.2553926209013,2023-07-24,439.90106201171875,114.83741280148271
2023-07-25,13,22251613972.53006,0.0056615903830373,8.600974983268046,860.0974983268045,2023-07-25,441.10205078125,115.15093430667274
2023-07-26,12,21304137464.546997,-0.025705565545679047,8.379882057078904,837.9882057078904,2023-07-26,441.1697692871094,115.16861241360003
2023-07-27,11,20651723813.05126,0.18178877669350982,9.90325056507117,990.325056507117,2023-07-27,438.24481201171875,114.40504406819836
2023-07-28,11,21189068625.76982,0.02632489931739267,10.16395263911158,1016.3952639111579,2023-07-28,442.535400390625,115.52511426438392
2023-07-31,11,21648304076.271244,-0.042256644006654485,9.734458110740144,973.4458110740144,2023-07-31,443.3780212402344,115.74508281344633
2023-08-01,11,21412511723.560036,-0.02004729585415332,9.539308549014274,953.9308549014274,2023-08-01,442.10931396484375,115.41388320132901
2023-08-02,11,20527865351.609474,0.017718085205632433,9.708326830688527,970.8326830688527,2023-08-02,435.95916748046875,113.80837011757805
2023-08-03,9,12391897069.163635,-0.059029403100021874,9.135250092773056,913.5250092773056,2023-08-03,434.7098388671875,113.48222935985407
2023-08-04,9,12159309180.94973,0.2907978082403458,11.791760797478876,1179.1760797478876,2023-08-04,432.7437438964844,112.96897472317504
2023-08-07,9,12037192018.821568,-0.06514944621929392,11.023534111572749,1102.3534111572749,2023-08-07,436.5208740234375,113.95500519468655
2023-08-08,9,12260474502.642265,-0.07084047413511974,10.24262172846427,1024.262172846427,2023-08-08,434.6226501464844,113.45946849843396
2023-08-09,7,4585223541.975023,-0.046910132534368564,9.762138985682608,976.2138985682608,2023-08-09,431.7170715332031,112.70095900742562
2023-08-10,6,3565614316.7859154,0.13588038322393234,11.08862217214245,1108.862217214245,2023-08-10,431.87200927734375,112.74140594247291
2023-08-11,6,3498035756.9152617,0.32160316033169295,14.654758106427543,1465.4758106427544,2023-08-11,431.6202087402344,112.67567270215876
2023-08-14,5,3342639624.4811006,-0.04441290184339575,14.003897773108068,1400.389777310807,2023-08-14,434.0027160644531,113.29763295804598
2023-08-15,5,3212867535.5998917,-0.06786195794669896,13.053565851339538,1305.3565851339538,2023-08-15,428.9471130371094,111.9778535304709
2023-08-16,5,3226201060.094299,-0.02690614902991093,12.70234466317164,1270.234466317164,2023-08-16,425.79937744140625,111.15612827629533
2023-08-17,5,3241209538.1326065,0.01021196021388025,12.832060501494942,1283.206050149494,2023-08-17,422.5549011230469,110.30914858365219
2023-08-18,5,3253116623.1767035,0.001021432190404713,12.84516758116039,1284.516758116039,2023-08-18,422.75830078125,110.36224663803273
2023-08-21,5,3253752925.40135,0.002024131121859222,12.871167884626912,1287.1167884626911,2023-08-21,425.5088806152344,111.08029326059415
2023-08-22,5,3298272420.0459547,0.008102937280267062,12.975462150719832,1297.5462150719832,2023-08-22,424.3563232421875,110.77941490803755
2023-08-23,5,3260273763.234631,0.0029865680115169543,13.014214250913819,1301.421425091382,2023-08-23,429.0827331542969,112.01325754452445
2023-08-24,5,3221790355.7363353,-0.008984926380263217,12.897282493972385,1289.7282493972386,2023-08-24,423.135986328125,110.46084251515403
2023-08-25,5,3130687205.9670286,0.06349871004671691,13.716243295447734,1371.6243295447734,2023-08-25,426.1190185546875,111.23957149033608
2023-08-28,4,3012297139.2795124,0.026508462229368417,14.079839812773937,1407.9839812773937,2023-08-28,428.8212585449219,111.94499886036355
2023-08-29,4,2938079873.40819,-0.08132270923220232,12.934829093643737,1293.4829093643737,2023-08-29,435.01971435546875,113.56312322994864
2023-08-30,4,3011980634.0356517,-0.019020693094639714,12.688799679221923,1268.8799679221922,2023-08-30,436.81146240234375,114.03086411048726
2023-08-31,4,2977989115.6241455,0.02969563547023682,13.065601649050956,1306.5601649050957,2023-08-31,436.1722412109375,113.8639936158054
2023-09-01,4,3097653379.4357176,-0.012887517495351808,12.897218479211515,1289.7218479211515,2023-09-01,436.9858093261719,114.07637786662768
2023-09-05,4,3055483679.3477716,0.013088077503167579,13.066018274242722,1306.6018274242722,2023-09-05,435.09722900390625,113.583358647522
2023-09-06,2,272522013.5654211,-0.027910790949212866,12.701335369651739,1270.1335369651738,2023-09-06,432.1722412109375,112.8197823354205
2023-09-07,2,271375605.35408497,-0.014356305042383659,12.518991124639403,1251.8991124639404,2023-09-07,430.8454284667969,112.47341412682297
2023-09-08,2,277317369.0255537,0.04265864141444729,13.053034277896042,1305.3034277896043,2023-09-08,431.4942932128906,112.64280209865176
2023-09-11,2,276043118.36438656,0.0159631103501227,13.261401304478031,1326.1401304478031,2023-09-11,434.3320617675781,113.38360958263331
2023-09-12,1,174304953.41939497,-0.09538000936619029,11.996528723848108,1199.6528723848107,2023-09-12,431.9494934082031,112.76163339334644
