date,AESI,AIXI,ASST,ATMC,BFRG,BMR,CVKD,GNLX,GPCR,HSAI,ICG,IZM,MLYS,NXT,SKWD,TXO
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-01-19,0.0,0.0,0.0,0.030216880990544672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697831190094554,0.0
2023-01-20,0.0,0.0,0.0,0.026016410095076464,0.0,0.0,0.14615870514916537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8278248847557581,0.0
2023-01-23,0.0,0.0,0.0,0.02620231771040357,0.0,0.0,0.14005734072519488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8337403415644016,0.0
2023-01-24,0.0,0.0,0.0,0.026943939420749678,0.0,0.0,0.11756855437964743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8554875061996029,0.0
2023-01-25,0.0,0.0,0.0,0.02746442002506805,0.0,0.0,0.1082824128732743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642531671016577,0.0
2023-01-26,0.0,0.0,0.0,0.02090344186727765,0.0,0.0,0.08055032749749272,0.22240849832447618,0.0,0.0,0.0,0.0,0.0,0.0,0.6761377323107535,0.0
2023-01-27,0.0,0.0,0.0,0.01243086758633106,0.0,0.0,0.0440605239312551,0.1288694966053713,0.0,0.0,0.0,0.0,0.0,0.0,0.39581591625823875,0.4188231956188038
2023-01-30,0.0,0.0,0.0,0.012626352582415932,0.0,0.0,0.04398592130106262,0.1272261533197063,0.0,0.0,0.0,0.0,0.0,0.0,0.39960038236011786,0.41656119043669726
2023-01-31,0.0,0.0,0.0,0.0123772675794237,0.0,0.0,0.04673365104877436,0.12275505293665888,0.0,0.0,0.0,0.0,0.0,0.0,0.3918563577318442,0.42627767070329886
2023-02-01,0.0,0.0,0.0,0.012304547795468175,0.0,0.0,0.047277961948332795,0.12252392456429986,0.0,0.0,0.0,0.0,0.0,0.0,0.39355277158577484,0.4243407941061243
2023-02-02,0.0,0.0,0.0,0.012227984674876555,0.0,0.0,0.04268233087845498,0.12409089264395354,0.0,0.0,0.0,0.0,0.0,0.0,0.39591431081468714,0.42508448098802776
2023-02-03,0.0,0.0,0.8251164034938445,0.0011448568826034832,0.0,0.0,0.0037281521328488346,0.011012462455125369,0.08134708839844053,0.0,0.0,0.0,0.0,0.0,0.03736382471694388,0.04028721192019343
2023-02-06,0.0,0.0,0.7755683122821612,0.0014981117404621429,0.0,0.0,0.004573597171826771,0.01505839863802971,0.1013297279383782,0.0,0.0,0.0,0.0,0.0,0.04927670864118224,0.05269514358795971
2023-02-07,0.0,0.0,0.7683488599696124,0.0015605335077593504,0.0,0.0,0.004564586896766392,0.01543937089790568,0.10266237498916853,0.0,0.0,0.0,0.0,0.0,0.05242633717947979,0.05499793655930787
2023-02-08,0.0,0.0,0.7548565878353395,0.001693412166905591,0.0,0.0,0.004494623838471123,0.01649087303951834,0.10738571748358594,0.0,0.0,0.0,0.0,0.0,0.05573527428385345,0.059343511352326156
2023-02-09,0.0,0.0,0.47166244987507444,0.0012448315451385169,0.0,0.0,0.0032315233232179897,0.012358913952765912,0.07690236117417298,0.13167396232960638,0.0,0.0,0.0,0.21737596558460812,0.04192642769027676,0.04362356452513887
2023-02-10,0.0,0.0,0.4175492327086971,0.001183974732965399,0.0,0.0,0.0031915896608962504,0.012228760015407026,0.0742964536576437,0.1321203095331899,0.0,0.0,0.06673464356888197,0.21054851401567204,0.040515429801498,0.04163109230514867
2023-02-13,0.0,0.0,0.42627233817416654,0.0011496270833956546,0.0,0.0,0.0030824553701615603,0.01208860448876937,0.07431324685450447,0.12957568128122027,0.0,0.0,0.06512950771247013,0.20707812372382522,0.04075882635698724,0.04055158895449957
2023-02-14,0.0,0.0,0.0002571552467998117,0.00025840557646006346,0.0002077850658679381,0.0,0.0001764067856129259,0.9973765015602112,0.0001071943697752431,0.0002091387432301417,0.0,0.0,0.0004189759201835841,0.0002743485092651099,0.00040465808706358075,0.0003094571875408292
2023-02-15,0.0,0.0,0.0002628394868224859,0.00026590656489133835,0.00021402309357654303,0.0,0.0001783348707249388,0.9972999691963196,0.00011138762783957645,0.0002158235147362575,0.0,0.0,0.00042683203355409205,0.0002822239766828716,0.0004190998151898384,0.00032367321546189487
2023-02-16,0.0,0.0,0.00027608341770246625,0.0002811058657243848,0.00022940982307773083,0.0,0.00018546395585872233,0.9971407055854797,0.00011999569687759504,0.0002316889731446281,0.0,0.0,0.000444077915744856,0.0002973694063257426,0.00044186681043356657,0.00035226510954089463
2023-02-17,0.0,0.0,0.00030135587439872324,0.0003189390990883112,0.0002690858964342624,0.0,0.0002021841937676072,0.9967637658119202,0.000138341129058972,0.00026880783843807876,0.0,0.0,0.0004908060654997826,0.00032682213350199163,0.0004887925460934639,0.0004311440570745617
2023-02-21,0.0,0.0,0.0002925351436715573,0.00030727055855095387,0.0002562918816693127,0.0,0.0001931574661284685,0.9968987107276917,0.00013167673023417592,0.0002563158341217786,0.0,0.0,0.0004738258430734277,0.0003152440767735243,0.00046913878759369254,0.00040585172246210277
2023-02-22,0.0,0.0,0.00025501218624413013,0.0002576812985353172,0.00020060967653989792,0.0,0.00016810135275591165,0.9974277019500732,0.00010436903539812192,0.00020479493832681328,0.0,0.0,0.0004070655268151313,0.00027089452487416565,0.00039887268212623894,0.0003048180660698563
2023-02-23,0.0,0.0,0.00022448998061008751,0.00020965136354789138,0.00014645322517026216,0.0,0.00015186260861810297,0.997909426689148,7.950307917781174e-05,0.00015411176718771458,0.0,0.0,0.00034815611434169114,0.00023275220883078873,0.0003415944811422378,0.00020203781605232507
2023-02-24,0.0,0.0,0.0002305500238435343,0.00020100724941585213,0.00012765824794769287,0.0,0.00016196271462831646,0.9979833364486694,7.266848115250468e-05,0.00013642152771353722,0.0,0.0,0.000347479828633368,0.00023259392764884979,0.00034447218058630824,0.0001617867237655446
2023-02-27,0.0,0.0,0.0002602818713057786,0.00021349424787331372,0.00012461538426578045,0.0,0.00019241831614635885,0.9978392124176025,7.398414163617417e-05,0.00013408415543381125,0.0,0.0,0.000381815800210461,0.00025102373911067843,0.0003815711825154722,0.0001475073368055746
2023-02-28,0.0,0.0,0.0003235181502532214,0.0002561959554441273,0.00013142713578417897,0.00021405117877293378,0.0002464808931108564,0.9972425103187561,8.386257832171395e-05,0.00014373291924130172,0.0,0.0,0.0004554505576379597,0.00029508653096854687,0.00046207697596400976,0.00014559108240064234
2023-03-01,0.0,0.0,0.0004332133394200355,0.000317536061629653,0.00015974971756804734,0.0002663982450030744,0.0003372897335793823,0.9964843988418579,0.00010793970432132483,0.00017323411884717643,0.0,0.0,0.0005756331374868751,0.00037508783861994743,0.0005992052028886974,0.0001702996960375458
2023-03-02,0.0,0.0,0.0005200610612519085,0.00037475136923603714,0.00017959583783522248,0.0003170634154230356,0.00040866900235414505,0.9958820939064026,0.0001256958639714867,0.0001968178985407576,0.0,0.0,0.0006641277577728033,0.0004332555108703673,0.0007076851325109601,0.0001901784708024934
2023-03-03,0.0,0.0,0.0004580412642098963,0.0003380598791409284,0.00016409197996836156,0.00028432777617126703,0.00037068643723614514,0.996246337890625,0.00011572595394682139,0.00018205899687018245,0.0,0.0,0.0006145891966298223,0.0003929153026547283,0.000649970315862447,0.00018323214317206293
2023-03-06,0.0,0.0,0.00045363721437752247,0.00033404704299755394,0.0001668365439400077,0.0002898644015658647,0.0003705534618347883,0.9962133169174194,0.0001222839200636372,0.0001890889834612608,0.0,0.0,0.0006117317243479192,0.00039846572326496243,0.0006603221409022808,0.00018971702957060188
2023-03-07,0.0,0.0,0.0005588240455836058,0.00039014549111016095,0.00019762874580919743,0.0003334207576699555,0.0004286751209292561,0.9955611228942871,0.00014632026432082057,0.00022294477093964815,0.0,0.0,0.0006918934523127973,0.0004799219605047256,0.0007753917598165572,0.0002137532428605482
2023-03-08,0.0,0.0,0.00041910281288437545,0.00030746989068575203,0.00016322176088579,0.0002611390082165599,0.00032816577004268765,0.9964900016784668,0.0001153590710600838,0.00018666821415536106,0.0,0.0,0.0005478962557390332,0.00037478204467333853,0.0006161058554425836,0.00019007000082638115
2023-03-09,0.0005053173517808318,0.00026850486756302416,0.0002926480083260685,0.0002358959027333185,0.00013463059440255165,0.0001949344587046653,0.00023235830303747207,0.9965550303459167,8.874454215401784e-05,0.00015662674559280276,0.0,0.0,0.00042091027717106044,0.0002814838371705264,0.00045952986693009734,0.00017332010611426085
2023-03-10,0.0004729236534330994,0.00021221877250354737,0.00022797170095145702,0.00020059174858033657,0.00012146413791924715,0.0001612768683116883,0.00018017730326391757,0.9970912933349609,7.345101766986772e-05,0.00013972051965538412,0.0,0.0,0.00035352713894098997,0.00022722914582118392,0.0003705763374455273,0.00016751838847994804
2023-03-13,0.0004869932308793068,0.00019034298020415008,0.0002041398547589779,0.00019338027050253004,0.00012441685248631984,0.00014925864525139332,0.0001582019031047821,0.9972246885299683,6.921942258486524e-05,0.00013889183173887432,0.0,0.0,0.0003356894594617188,0.0002064099389826879,0.0003362251736689359,0.00018219415505882353
2023-03-14,0.0005921450792811811,0.0001982622197829187,0.00020965324074495584,0.00021837920940015465,0.00015424018783960491,0.00016017514280974865,0.00016243568097706884,0.9968587160110474,8.211696695070714e-05,0.00016672139463480562,0.0,0.0,0.00036997717688791454,0.00022063606593292207,0.00035797234158962965,0.00024841533740982413
2023-03-15,0.00040465485653840005,0.00015127121878322214,0.00016267647151835263,0.00016001335461623967,0.00011017869837814942,0.00012087809591321275,0.00012175577285233885,0.8052517771720886,6.019197098794393e-05,0.0001193369462271221,0.0,0.1924566775560379,0.00027729952125810087,0.00017047341680154204,0.0002687845553737134,0.00016401367611251771
2023-03-16,0.0004016372549813241,0.0001758065918693319,0.00018907437333837152,0.00017595892131794244,0.00011137986439280212,0.000135114518343471,0.00014136255776975304,0.9024842381477356,6.393110379576683e-05,0.00012276522465981543,9.409532503923401e-05,0.09494386613368988,0.00030775967752560973,0.00019539611821528524,0.00030352885369211435,0.00015414325753226876
2023-03-17,0.0004088622226845473,0.00022381878807209432,0.00024340568052139133,0.00020566166494973004,0.00011776146129705012,0.00016363909526262432,0.00018442972213961184,0.9651974439620972,7.169797027017921e-05,0.00013083378144074231,0.00010000778274843469,0.03183814510703087,0.00036375276977196336,0.00023610280186403543,0.00036997185088694096,0.00014455347263719887
2023-03-20,0.000439666910097003,0.00027050537755712867,0.00029599445406347513,0.00023617582337465137,0.00012701981177087873,0.00019060622435063124,0.00022781574807595462,0.9791789054870605,8.091182098723948e-05,0.0001413830614183098,0.00010944602399831638,0.017423542216420174,0.0004219679394736886,0.0002742827346082777,0.0004338384314905852,0.00014795298920944333
2023-03-21,0.00046367800678126514,0.000312619173200801,0.0003371092607267201,0.0002657061268109828,0.00013377999130170792,0.00021872528304811567,0.0002720224729273468,0.9847643971443176,8.896341023501009e-05,0.0001506674161646515,0.00011510952754179016,0.011455824598670006,0.0004730349755845964,0.00030240704654715955,0.000492022605612874,0.0001539207878522575
2023-03-22,0.0004572915204335004,0.0002969879424199462,0.0003220503858756274,0.00025475240545347333,0.00013103940000291914,0.0002110407076543197,0.00025909554096870124,0.9826592803001404,8.600316505180672e-05,0.00014825546531938016,0.00011365492537152022,0.013684714213013649,0.00045654684072360396,0.0002886161091737449,0.000476063578389585,0.00015463808085769415
2023-03-23,0.00044633541256189346,0.0002711426932364702,0.0002920954138971865,0.00023371954739559442,0.00012538162991404533,0.0001930006837937981,0.0002359715144848451,0.9783048033714294,8.049725147429854e-05,0.00014204226317815483,0.00010902157373493537,0.01828019507229328,0.00042539977584965527,0.0002674986608326435,0.0004411392437759787,0.0001518067147117108
2023-03-24,0.00043733612983487546,0.0002396141499048099,0.0002566206967458129,0.00020917084475513548,0.00012063858594046906,0.00017173055675812066,0.00020391719590406865,0.9666397571563721,7.57380184950307e-05,0.00013517764455173165,0.00010403000487713143,0.030222289264202118,0.0003896505222655833,0.0002455817593727261,0.00039710651617497206,0.0001516741467639804
2023-03-27,0.00043792129145003855,0.00020596332615241408,0.0002250958204967901,0.00018894506501965225,0.00011855167394969612,0.00015406547754537314,0.00017107916937675327,0.9410679340362549,7.051957072690129e-05,0.00012979554594494402,0.00010050110722659156,0.05605066567659378,0.0003515962162055075,0.0002203376207035035,0.00035294386907480657,0.0001540098019177094
2023-03-28,0.00044931346201337874,0.00019155409245286137,0.00021740292140748352,0.00018669982091523707,0.0001246223837370053,0.00015461126167792827,0.00015893057570792735,0.9102399945259094,7.18825394869782e-05,0.00013576328638009727,0.00010492595174582675,0.08689994364976883,0.00033724840614013374,0.00021672435104846954,0.0003466374473646283,0.00016372103709727526
2023-03-29,0.0004820169706363231,0.00017081008991226554,0.00020131893688812852,0.00018346196156926453,0.00013726808538194746,0.0001477800979046151,0.00013904875959269702,0.792533814907074,7.42408592486754e-05,0.00014398623898159713,0.00011394476314308122,0.20463432371616364,0.0003124245849903673,0.0002058779791695997,0.0003295202332083136,0.0001901867799460888
2023-03-30,0.0004796570574399084,0.0001642794959479943,0.0001957535423571244,0.00017992312496062368,0.00014295530854724348,0.00014634637045674026,0.0001330855448031798,0.7498746514320374,7.494106102967635e-05,0.00014302499766927212,0.00011260193423368037,0.24733524024486542,0.00030153500847518444,0.0002000855893129483,0.0003215415054000914,0.00019435487047303468
2023-03-31,0.0004890057607553899,0.00015152939886320382,0.00018240253848489374,0.00017216376727446914,0.00015407087630592287,0.00013676623348146677,0.00012001775758108124,0.5864162445068359,7.850267138564959e-05,0.00014417330385185778,0.000117771967779845,0.41084885597229004,0.0002801752125378698,0.00019104685634374619,0.0003027923230547458,0.00021448382176458836
2023-04-03,0.0004112121823709458,0.0001106035488191992,0.00013074596063233912,0.0001345129421679303,0.0001375584542984143,9.781640255823731e-05,8.746807725401595e-05,0.29933375120162964,6.578986358363181e-05,0.00011953097418881953,0.00010403766646049917,0.698493242263794,0.00020170210336800665,0.0001397586747771129,0.0002228686207672581,0.00020937426597811282
2023-04-04,0.00029726795037277043,6.758241943316534e-05,7.812307740096003e-05,9.251209849026054e-05,0.00010325165931135416,6.0526610468514264e-05,5.432197576737963e-05,0.10572905093431473,4.809682286577299e-05,8.87354981387034e-05,8.328587136929855e-05,0.8927757740020752,0.00012330460594967008,8.755503949942067e-05,0.00013893420691601932,0.0001717181585263461
2023-04-05,0.00023786103702150285,4.769472434418276e-05,5.291023262543604e-05,7.311526860576123e-05,8.576040272600949e-05,4.181414260528982e-05,3.742534318007529e-05,0.03787185996770859,4.027694012620486e-05,7.168816955527291e-05,7.30187603039667e-05,0.9609713554382324,8.427297871094197e-05,6.348446186166257e-05,9.725761628942564e-05,0.00015018413250800222
2023-04-06,0.00020560386474244297,3.943642877857201e-05,4.61243289464619e-05,6.35296746622771e-05,7.47923186281696e-05,3.4604152460815385e-05,3.0585859349230304e-05,0.033797360956668854,3.3268366678385064e-05,6.0959118854952976e-05,6.275426858337596e-05,0.9652197360992432,7.225176523206756e-05,5.1926577725680545e-05,7.94100560597144e-05,0.0001277022820431739
2023-04-10,0.00020158436382189393,3.895604459103197e-05,4.587535295286216e-05,6.473374378401786e-05,7.491914584534243e-05,3.4285862057004124e-05,3.009485953953117e-05,0.03260568156838417,3.2971951441140845e-05,6.142912025097758e-05,6.333721103146672e-05,0.9664158225059509,7.248860492836684e-05,5.199023144086823e-05,7.811255636624992e-05,0.00012770260218530893
2023-04-11,0.00020876474445685744,4.1463794332230464e-05,5.027556107961573e-05,6.787236634409055e-05,7.791644748067483e-05,3.6571469536283985e-05,3.1881631002761424e-05,0.04003147780895233,3.475423000054434e-05,6.397586548700929e-05,6.59018915030174e-05,0.9589410424232483,7.864417420933023e-05,5.6272943766089156e-05,8.312344289151952e-05,0.00013008553651161492
2023-04-12,0.00020693054830189794,4.212613930576481e-05,5.1595565309980884e-05,6.77358329994604e-05,7.413002458633855e-05,3.676981577882543e-05,3.257528805988841e-05,0.05380328744649887,3.340460534673184e-05,6.310074968496338e-05,6.352079071803018e-05,0.9451780915260315,8.219840674428269e-05,5.6602370023028925e-05,8.315456216223538e-05,0.00012478360440582037
2023-04-13,0.00019880884792655706,3.9628972444916144e-05,4.640799306798726e-05,6.495120032923296e-05,6.938167643966153e-05,3.3551907108630985e-05,3.0783325200900435e-05,0.04029112309217453,3.1712519557913765e-05,6.118667806731537e-05,6.280737579800189e-05,0.9587419033050537,7.6196578447707e-05,5.274334762361832e-05,7.655530498595908e-05,0.00012219243217259645
2023-04-14,0.00019275145314168185,3.756802834686823e-05,4.4820222683483735e-05,6.348054012050852e-05,6.698177458019927e-05,3.2344923965865746e-05,2.9092156182741746e-05,0.037114500999450684,2.9874248866690323e-05,5.958914334769361e-05,6.136453885119408e-05,0.9619535207748413,7.350197120103985e-05,4.998288204660639e-05,7.246546010719612e-05,0.00011814796744147316
2023-04-17,0.00019663186685647815,3.755638317670673e-05,4.450961569091305e-05,6.497800495708361e-05,7.004135113675147e-05,3.330591061967425e-05,2.881685213651508e-05,0.030866172164678574,3.08858543576207e-05,6.130908877821639e-05,6.192195723997429e-05,0.9681842923164368,7.260921120177954e-05,5.036140282754786e-05,7.3950199293904e-05,0.00012265495024621487
2023-04-18,0.0002001381217269227,3.8212987419683486e-05,4.4317446736386046e-05,6.520986062241718e-05,7.36286019673571e-05,3.2375723094446585e-05,2.820154622895643e-05,0.02402140386402607,3.2556479709455743e-05,6.0476235375972465e-05,6.337607192108408e-05,0.9750169515609741,7.055125024635345e-05,5.051480184192769e-05,7.373541302513331e-05,0.00012834114022552967
2023-04-19,0.00019276309467386454,3.652094164863229e-05,4.2628667870303616e-05,6.261026283027604e-05,7.088937854859978e-05,3.0428111131186597e-05,2.666125692485366e-05,0.02225557155907154,3.1323841540142894e-05,5.765194873674773e-05,6.19385828031227e-05,0.9768219590187073,6.740677781635895e-05,4.782518954016268e-05,6.958802987355739e-05,0.0001241947029484436
2023-04-20,0.00019576316117309034,3.788695903494954e-05,4.528321369434707e-05,6.445083272410557e-05,7.206994632724673e-05,3.189249036950059e-05,2.7943151508225128e-05,0.027091920375823975,3.22504602081608e-05,5.953756772214547e-05,6.365344597725198e-05,0.9719571471214294,7.154518243623897e-05,5.0646016461541876e-05,7.286498293979093e-05,0.00012514011177700013
2023-04-21,0.00019917484314646572,3.813762668869458e-05,4.44128891103901e-05,6.564582145074382e-05,7.290735811693594e-05,3.1686839065514505e-05,2.8524533263407648e-05,0.02366308681666851,3.2639323762850836e-05,6.0713504353770986e-05,6.488696817541495e-05,0.9753758311271667,7.080367504386231e-05,5.0582282710820436e-05,7.280724094016477e-05,0.00012820142728742212
2023-04-24,0.00020148551266174763,3.9957394619705155e-05,4.792130857822485e-05,6.702890095766634e-05,7.289016502909362e-05,3.380719863343984e-05,2.995877366629429e-05,0.0346972718834877,3.347217716509476e-05,6.19560232735239e-05,6.427188054658473e-05,0.9643146395683289,7.650503539480269e-05,5.4170683142729104e-05,7.73816864239052e-05,0.0001272796798730269
2023-04-25,0.00022445234935730696,4.914279270451516e-05,5.968987898086198e-05,7.719325367361307e-05,7.743310561636463e-05,4.147312938584946e-05,3.771758929360658e-05,0.08008318394422531,3.627064506872557e-05,6.956286961212754e-05,6.665126420557499e-05,0.9187853932380676,9.743357077240944e-05,6.623595982091501e-05,9.46956715779379e-05,0.00013355746341403574
2023-04-26,0.0002585113688837737,6.079816012061201e-05,7.354263652814552e-05,9.202688670484349e-05,8.56397018651478e-05,5.333528679329902e-05,4.745625119539909e-05,0.1448739916086197,4.081526640220545e-05,8.139526471495628e-05,7.179038948379457e-05,0.8537924289703369,0.00012314711057115346,8.171656372724101e-05,0.00011878345685545355,0.000144687233841978
2023-04-27,0.00028928695246577263,7.209992327261716e-05,8.57303457451053e-05,0.00010321791341993958,9.27209184737876e-05,6.150024273665622e-05,5.612765016849153e-05,0.20829199254512787,4.4427990360418335e-05,8.915157377487049e-05,7.666817691642791e-05,0.7902061939239502,0.0001451670250389725,9.427937038708478e-05,0.0001380656467517838,0.0001534177572466433
2023-04-28,0.00034098763717338443,9.190003765979782e-05,0.00010961412044707686,0.0001228173787239939,0.00010746169573394582,7.736227416899055e-05,7.100969378370792e-05,0.32260197401046753,5.235856951912865e-05,0.00010332500096410513,8.681781764607877e-05,0.6755906939506531,0.00018296035705134273,0.00011880686361109838,0.00017373129958286881,0.00016817558207549155
2023-05-01,0.0003865374019369483,0.00011593959789024666,0.00013659746036864817,0.0001442416978534311,0.00011603804159676656,9.624673111829907e-05,8.936154335970059e-05,0.5028721690177917,5.7912249758373946e-05,0.00011560373241081834,9.361009870190173e-05,0.49501779675483704,0.00022517119941767305,0.00014517722593154758,0.00021272872982081026,0.00017490252503193915
2023-05-02,0.00037136938772164285,0.00010679944534786046,0.00012264402175787836,0.0001311107334913686,0.00010712321090977639,8.507261372869834e-05,8.178209827747196e-05,0.43741321563720703,5.4547614126931876e-05,0.00010797419963637367,9.000793943414465e-05,0.560626208782196,0.00020702012989204377,0.00013221947301644832,0.00019292515935376287,0.00017001961532514542
2023-05-03,0.0003620033385232091,0.00010187267616856843,0.00011588756751734763,0.00012809834151994437,0.0001033335502143018,8.377165795536712e-05,7.955392356961966e-05,0.41457128524780273,5.315691669238731e-05,0.00010723982268245891,8.79483122844249e-05,0.5835235118865967,0.0001982697140192613,0.00012720588711090386,0.0001878588373074308,0.00016890994447749108
2023-05-04,0.00036674231523647904,0.00010724610183387995,0.0001194993601529859,0.0001308945065829903,0.00010342241876060143,8.656566933495924e-05,8.350057032657787e-05,0.4621129035949707,5.4138927225722e-05,0.0001080734291463159,8.833104948280379e-05,0.5359368920326233,0.00020631536608561873,0.00013262742140796036,0.00019397550204303116,0.0001689212949713692
2023-05-05,0.0003804911393672228,0.00011343328515067697,0.00012792211782652885,0.00013753875100519508,0.00010879411274800077,9.245625551557168e-05,8.790005813352764e-05,0.48592957854270935,5.6926979596028104e-05,0.00011305518273729831,9.322735422756523e-05,0.5120168328285217,0.0002172733802581206,0.0001421372580807656,0.000207196208066307,0.0001752544048940763
2023-05-08,0.0004011084383819252,0.00012153462012065575,0.0001399624889018014,0.0001464367815060541,0.00011849463044200093,0.00010061909415526316,9.377487731399015e-05,0.49928969144821167,6.169062544358894e-05,0.00012026759941363707,0.00010035240120487288,0.49851009249687195,0.00022983340022619814,0.00015467927732970566,0.00022550950234290212,0.0001859604672063142
2023-05-09,0.0004367388319224119,0.0001367027871310711,0.00015938309661578387,0.00016049548867158592,0.00013218641106504947,0.0001146670474554412,0.00010537472553551197,0.540542483329773,6.904214387759566e-05,0.00013135613698977977,0.00010933272278634831,0.4570184051990509,0.00025245643337257206,0.00017386484250891954,0.000256882281973958,0.00020052361651323736
2023-05-10,0.0004529893340077251,0.00014367367839440703,0.00016841376782394946,0.000166688856552355,0.0001364479394396767,0.0001206537417601794,0.00011075464135501534,0.5619264245033264,7.242487481562421e-05,0.0001366392389172688,0.00011465297575341538,0.43552926182746887,0.0002609363873489201,0.0001831710833357647,0.0002711901906877756,0.00020572461653500795
